StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,comp_1,comp_2,automation,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
10/28/25 9:38,10/28/25 9:42,IP Address,47.230.14.130,100,242,TRUE,10/28/25 9:43,R_163XWMlRL3UmNE7,,,,,40.9039,-73.837,anonymous,EN,I agree,637e92d12d4fe28339910c84,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,35,75,65,90,"They are both responsible for the accident, but I believe the human driver is mainly responsible. Because he should not even be using his phone while driving, as much as Aeon is automatic he should watching the road as well.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,26,High School or Equivalent,-99,65,,,,AutoDrive
10/28/25 9:39,10/28/25 9:43,IP Address,172.59.24.47,100,243,TRUE,10/28/25 9:43,R_7BSShruhIgBAp69,,,,,41.4344,-81.6373,anonymous,EN,I agree,659575ef7daa54a6b78c9c9a,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,100,21,100,21,"The Auto Drive is supposed to catch those things, thats the service he paid for.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,27,Vocational/Technical School (2 year),-99,76,,,,AutoDrive
10/28/25 9:38,10/28/25 9:43,IP Address,138.236.10.29,100,282,TRUE,10/28/25 9:43,R_1kUC8Z4sU8fIZOM,,,,,44.3236,-93.958,anonymous,EN,I agree,67b791d5e2abde553e3b3dcc,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,36,71,45,70,The human driver is more liable because even if your car has an auto drive mode you should always still be paying attention to the road at all times while driving.,The ${e://Field/label} system was 'switched off' at the time of the accident,Male,-99,White or European,-99,19,Some College,-99,69,,,,CoDrive
10/28/25 9:35,10/28/25 9:43,IP Address,47.13.112.206,100,471,TRUE,10/28/25 9:43,R_7NX0v2D0dgUE9u9,,,,,36.3031,-88.3126,anonymous,EN,I agree,66436e0c091888a5fc85584e,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,100,100,1,100,"The human made the choice to depend on AEON to drive him and he is responsible for his choice. He is responsible for damages to the other vehicle and injury. However, he is also right to to then hold AEON responsible to reimburse him because the AEON system is flawed.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,70,Some College,-99,61,,,,AutoDrive
10/28/25 9:40,10/28/25 9:43,IP Address,174.194.98.179,100,199,TRUE,10/28/25 9:43,R_7iwyvE01ZBx6UMh,,,,,43.0132,-87.9287,anonymous,EN,I agree,67a641d9b2a838f8c341c6ec,Paul,Neither Agree nor Disagree,Six people’s preferences for humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,63,34,55,58,The company would be more liable because they are taking over driving the vehicle,The ${e://Field/label} system was 'switched off' at the time of the accident,Female,-99,White or European,-99,58,Some College,-99,66,,,,CoDrive
10/28/25 9:36,10/28/25 9:43,IP Address,73.94.136.24,100,407,TRUE,10/28/25 9:43,R_11dYJuArfJbu68T,,,,,45.2425,-93.2841,anonymous,EN,I agree,64d51bcdead49bdcdb2ddc37,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,0,100,0,100,The human was not paying attention which is a must for anyone driving an AV.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,49,High School or Equivalent,-99,71,,,,CoDrive
10/28/25 9:34,10/28/25 9:43,IP Address,149.18.54.133,100,565,TRUE,10/28/25 9:43,R_5i0AXPhefqKNVo5,,,,,37.751,-97.822,anonymous,EN,I agree,67d5eb0b8ec16cc847b4593a,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,70,60,80,60,I think both the human an AEON are liable for the accident. The human should not use a phone while driving while the CoDrive system failed to notice a stop sign meaning it is not fuctioning properly.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,34,College Graduate (4 year),-99,80,,,,CoDrive
10/28/25 9:42,10/28/25 9:43,IP Address,69.229.225.48,100,104,TRUE,10/28/25 9:43,R_3prv1NpZuNGEws9,,,,,30.4594,-87.2075,anonymous,EN,I agree,5c738c1738ff4500017ba1fd,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,75,36,65,67,The company is more responsible because they were automating more of the driving tasks than the human was controlling.,The ${e://Field/label} system was 'switched off' at the time of the accident,Male,-99,White or European,-99,25,College Graduate (4 year),-99,66,,,,AutoDrive
10/28/25 9:39,10/28/25 9:43,IP Address,45.49.172.175,100,238,TRUE,10/28/25 9:43,R_6Tz6ISO9Z0hxYEF,,,,,33.846,-118.3456,anonymous,EN,I agree,6779fbb1e5b8ca12ecb609e2,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",2,0,100,0,100,the human driver was on his phone. It's his fault,The ${e://Field/label} system was 'switched off' at the time of the accident,Female,-99,White or European,-99,52,Some College,-99,10,,,,CoDrive
10/28/25 9:40,10/28/25 9:43,IP Address,162.239.152.129,100,239,TRUE,10/28/25 9:44,R_7sU8oLcznm1niyR,,,,,25.7807,-80.2952,anonymous,EN,I agree,680cf3759bbfca13d68e130a,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,40,60,40,60,"They're both liable, but the driver has the responsibility of taking control in the event of a problem with the autodriver.  Ultimately, it was more the driver's fault than the car.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,57,College Graduate (4 year),-99,70,,,,AutoDrive
10/28/25 9:40,10/28/25 9:44,IP Address,174.244.149.60,100,223,TRUE,10/28/25 9:44,R_5D0jFKPA5U6992z,,,,,40.598,-73.9467,anonymous,EN,I agree,67464f1e7e327bb792ac9af4,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,50,100,100,100,Humans have to pay attention,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,45,College Graduate (4 year),-99,37,,,,AutoDrive
10/28/25 9:30,10/28/25 9:44,IP Address,99.125.176.143,100,844,TRUE,10/28/25 9:44,R_6cnkuMqtOlrlw6G,,,,,25.5333,-80.3973,anonymous,EN,I agree,66f7521d3a2fc04dfad8e69a,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,86,60,75,25,"I think both are at fault, but for the sake of the study, if I were to put fault on either them...for me, it would have to be Aeon, the company more. The autodrive system was working and it's design is purposed to handle any and all driving related tasks, but it failed to detect the stop sign. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Black or African American,-99,27,Some College,-99,65,,,,AutoDrive
10/28/25 9:30,10/28/25 9:44,IP Address,70.105.166.28,100,827,TRUE,10/28/25 9:44,R_7TFTDkwqVYmYY8b,,,,,39.9769,-74.1601,anonymous,EN,I agree,67d0a57b0a4981c5e65c3bcc,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,76,88,74,84,"More liable is hard to quantify, but I think ultimately the company is the responsible party. If the 'CoDrive' system was switched on and it did not work, then that is a major problem and the company has to be responsible. The driver did look at a text message, so he bears some responsibility, but i think the CoDrive not functioning is more of the problem.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,56,College Graduate (4 year),-99,38,,,,CoDrive
10/28/25 9:37,10/28/25 9:44,IP Address,172.59.231.149,100,411,TRUE,10/28/25 9:44,R_1oHolN9ioBe2tRB,,,,,39.6814,-104.8837,anonymous,EN,I agree,5c1199258b095d00015cf0ec,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,93,24,89,46,"Both Aeon and the driver share responsibility for this accident.  Conscious decisions were made by the driver who purchased and used the AV's systems, and by Aeon who needs to be responsible for the limitations and/or deficiencies of its product.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,70,College Graduate (4 year),-99,46,,,,AutoDrive
10/28/25 9:41,10/28/25 9:44,IP Address,73.123.118.54,100,182,TRUE,10/28/25 9:44,R_30Oijg2CYassEOy,,,,,42.2584,-72.5745,anonymous,EN,I agree,67639cb846231603c8e979cd,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,95,100,91,100,"I think the human driver is slightly more liable because he was in the car and ultimately should have been monitoring its driving, even with the automated system.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,41,College Graduate (4 year),-99,75,,,,AutoDrive
10/28/25 9:37,10/28/25 9:44,IP Address,74.196.16.22,100,390,TRUE,10/28/25 9:44,R_7rdfVcrsNqGK45r,,,,,33.4532,-112.0748,anonymous,EN,I agree,603710141b1ed2313448234a,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,56,88,36,75,"It depends on what the human is aware of and agrees to when they purchase the vehicle. Does the company release itself of all liability and claim that the human driver should still pay attention to the road, for example.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,34,College Graduate (4 year),-99,49,,,,CoDrive
10/28/25 9:37,10/28/25 9:44,IP Address,172.58.126.18,100,387,TRUE,10/28/25 9:44,R_1Ii09s5NNI2qjdg,,,,,42.4261,-83.2514,anonymous,EN,I agree,5c09b4f8c0ee550001adcab5,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,80,65,75,65,"Aeon, the company, is more liable because their CoDrive system failed to detect the stop sign, which is a core safety function, whereas the human driver’s distraction only became critical because the system did not intervene.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,31,High School or Equivalent,-99,70,,,,CoDrive
10/28/25 9:41,10/28/25 9:44,IP Address,50.217.91.178,100,175,TRUE,10/28/25 9:44,R_3eVS1qcZ1IooMAp,,,,,26.4141,-80.0972,anonymous,EN,I agree,611115eb23d02f639a39f61e,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,1,77,3,78,The driver still has a responsibility to pay attention since it’s the law even with a machine assistance ,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Mixed,-99,28,College Graduate (4 year),-99,19,,,,CoDrive
10/28/25 9:30,10/28/25 9:44,IP Address,70.105.247.32,100,864,TRUE,10/28/25 9:44,R_7r37OTflYOubyNu,,,,,42.7491,-71.8656,anonymous,EN,I agree,602fd11faa844cd2d0fd5818,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,89,71,36,53,"I think AEON, the company, would be more liable for the accident if the vehicle was operating under its autonomous driving system, because the system’s design, programming, and safety performance are the company’s responsibility.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,32,College Graduate (4 year),-99,75,,,,AutoDrive
10/28/25 9:39,10/28/25 9:44,IP Address,66.231.30.33,100,277,TRUE,10/28/25 9:44,R_6vjmvlvGekJYrSu,,,,,45.035,-99.124,anonymous,EN,I agree,671c0db7ec53e63a24280fb2,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,91,10,91,70,"It is a dangerous flaw of Aeon and show that the system is not safe for use. However, the driver could have prevented the incident by being observant.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,23,High School or Equivalent,-99,71,,,,CoDrive
10/28/25 9:39,10/28/25 9:44,IP Address,172.73.194.171,100,292,TRUE,10/28/25 9:44,R_5sbTaJ46Imjqezr,,,,,35.3084,-81.0256,anonymous,EN,I agree,66bf66ddeb466531b167c449,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,61,92,59,51,"i feel the human felt safe enough to look away considering the self driving car should be able to alert and stop, however in the end, the human is the most responsible",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,42,College Graduate (4 year),-99,82,,,,AutoDrive
10/28/25 9:36,10/28/25 9:44,IP Address,98.162.250.39,100,489,TRUE,10/28/25 9:44,R_6lahvNbSlcma9Yl,,,,,35.4603,-97.3387,anonymous,EN,I agree,5de886cde448c680551e87bd,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",2,60,40,51,49,"Aeon's systems malfunctioned. However, the human is almost half responsible since they were irresponsible while behind the wheel. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,52,College Graduate (4 year),-99,31,,,,AutoDrive
10/28/25 9:40,10/28/25 9:44,IP Address,74.222.100.61,100,260,TRUE,10/28/25 9:44,R_6ifbdIdcgdZcF8J,,,,,33.9133,-80.3587,anonymous,EN,I agree,675360cf25079c2e50cce999,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,66,78,32,100,"the human should take responsibility as they were in the vehicle, and they have the real brains",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,45,Some College,-99,51,,,,CoDrive
10/28/25 9:40,10/28/25 9:44,IP Address,68.161.129.102,100,281,TRUE,10/28/25 9:44,R_5XXmZsTn2z6aLK1,,,,,40.9491,-73.7863,anonymous,EN,I agree,5dd1fbf683e30924729400df,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,50,90,50,90,I'm unclear on the level of automation the man chose so my default is the man is strongly at fault. ,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,43,College Graduate (4 year),-99,70,,,,CoDrive
10/28/25 9:32,10/28/25 9:44,IP Address,172.58.113.252,100,748,TRUE,10/28/25 9:44,R_78IeyyPSo1nFIG5,,,,,32.6773,-117.0477,anonymous,EN,I agree,678af0a3161e3e871bbade54,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,50,50,50,50,Neither of them as they are all supposed to work together into bringing about a safe drive . Both the company and human driver are responsible for the accident.,The ${e://Field/label} system was 'switched off' at the time of the accident,Female,-99,White or European,-99,25,College Graduate (4 year),-99,80,,,,CoDrive
10/28/25 9:41,10/28/25 9:44,IP Address,198.252.245.203,100,226,TRUE,10/28/25 9:44,R_6qVJvDI8QKOjGJX,,,,,36.8366,-76.1624,anonymous,EN,I agree,657b111e0f834cfa496bd068,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,0,100,0,100,Aeon could not anticipate that the human driver would look down at a text so he is liable for the accident,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,53,Masters Degree (MS),-99,79,,,,AutoDrive
10/28/25 9:28,10/28/25 9:44,IP Address,68.170.3.85,100,1015,TRUE,10/28/25 9:45,R_30cj3x8dlgGlRsZ,,,,,37.751,-97.822,anonymous,EN,I agree,67eafb930e75699288e09213,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,75,100,76,100,The human was still supposed to stay alert and pay attention to the road so they hold primary responsibility.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,65,Masters Degree (MS),-99,80,,,,CoDrive
10/28/25 9:32,10/28/25 9:45,IP Address,47.14.87.103,100,746,TRUE,10/28/25 9:45,R_3VJjmDzVwkZiHgB,,,,,42.2555,-71.7719,anonymous,EN,I agree,6723b48ee32121e982a935b6,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,83,84,83,82,Since both the man and CoDrive system were in control before the crash. They should both be liable for any damages caused.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,33,College Graduate (4 year),-99,82,,,,CoDrive
10/28/25 9:37,10/28/25 9:45,IP Address,172.56.116.124,100,468,TRUE,10/28/25 9:45,R_7HuPFMpHcyvsb8B,,,,,41.8333,-71.4314,anonymous,EN,I agree,5c55b95b91c0ad0001cf86ab,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,20,78,7,90,"It seems like a ""CoDrive"" AV system is making driving at least a partnership or collaboration between human and machine, and as long as the human is involved, they have to be the responsible party. They would be pretty clearly liable for distracted driving, but I agree they are less clearly ""the cause"" of the accident because the machine was probably supposed to intervene.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,50,Masters Degree (MS),-99,40,,,,CoDrive
10/28/25 9:40,10/28/25 9:45,IP Address,68.44.17.69,100,295,TRUE,10/28/25 9:45,R_62swdnkqtI5KgBr,,,,,40.399,-86.8575,anonymous,EN,I agree,6740df853108e8a56dd9b444,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,25,100,25,100,"I think that the company is slightly liable, because their technology failed. However, I believe that the ultimate responsibility belongs with the person who was the driver of the vehicle. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,32,College Graduate (4 year),-99,0,,,,AutoDrive
10/28/25 9:39,10/28/25 9:45,IP Address,194.49.79.254,100,356,TRUE,10/28/25 9:45,R_7K9HOvqB41jz5Iw,,,,,39.018,-77.539,anonymous,EN,I agree,6039108d9e009731c3b8a452,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,57,56,75,63,"In many cases, liability could be shared. For example, if the autonomous system failed to properly detect an obstacle but the human driver failed to act in time, both parties may be partially responsible. This would involve an investigation into the system’s performance, and whether the driver was actively engaged in the driving process.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,23,College Graduate (4 year),-99,62,,,,CoDrive
10/28/25 9:41,10/28/25 9:45,IP Address,207.172.99.66,100,211,TRUE,10/28/25 9:45,R_11GkE4AaCpND8Le,,,,,40.6561,-75.2336,anonymous,EN,I agree,5c6d7db58f6257000148f61d,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,98,7,95,2,Well he had it on and its supposed to help him with driving so its not the humans fault.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,34,High School or Equivalent,-99,88,,,,CoDrive
10/28/25 9:40,10/28/25 9:45,IP Address,174.204.128.18,100,315,TRUE,10/28/25 9:45,R_6mZ885pW6vOfj8d,,,,,40.7961,-73.9513,anonymous,EN,I agree,6643ab5b0c0f7e724662e6a9,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,98,69,77,80,I believe both are at fault. The human needs to also pay attention.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,32,Masters Degree (MS),-99,62,,,,AutoDrive
10/28/25 9:42,10/28/25 9:45,IP Address,24.241.242.26,100,155,TRUE,10/28/25 9:45,R_5BSmOmVrnkEvMaq,,,,,35.5397,-82.5151,anonymous,EN,I agree,611e7207aaf352cb4c807e78,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,80,95,82,100,I think ultimately whoever is behind the wheel is liable.  In this case with there being an actual human driver to blame I would go that route first.,The ${e://Field/label} system was 'switched off' at the time of the accident,Male,-99,White or European,-99,39,Some College,-99,89,,,,CoDrive
10/28/25 9:35,10/28/25 9:46,IP Address,66.227.125.31,100,647,TRUE,10/28/25 9:46,R_7rqCwUFkL9mrhog,,,,,37.751,-97.822,anonymous,EN,I agree,67eaaeeb24d868b9f2366995,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,100,10,100,35,"The Codrive was switched on, meaning the man has left the drive, the monitoring of the environment to the car and the car not being able to spot the traffic signs is terrible on it's part. So the Company is liable for the accident because of bad product.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,49,College Graduate (4 year),-99,65,,,,CoDrive
10/28/25 9:39,10/28/25 9:46,IP Address,130.255.67.216,100,365,TRUE,10/28/25 9:46,R_5Gv2KHZ7VFr2KEE,,,,,33.6988,-78.916,anonymous,EN,I agree,67b8fee8378d1b5a40b1aa45,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,68,76,34,69,"I believe both are equally liable as the system was made to aid the driver. However, a bigger picture needs to be painted to be sure",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,54,College Graduate (4 year),-99,90,,,,CoDrive
10/28/25 9:32,10/28/25 9:46,IP Address,94.103.184.207,100,802,TRUE,10/28/25 9:46,R_3gC8IUvaVXsHUQ8,,,,,40.7126,-74.0066,anonymous,EN,I agree,65b4a836392d139322ec485b,Paul,Neither Agree nor Disagree,Six people’s preferences for humans vs. machines,"HUMAN, MACHINE, MACHINE, HUMAN",4,71,85,62,71,"Aeon, the company, is more liable for the accident because it likely designed, programmed, and maintained the autonomous driving system, making it responsible for ensuring the vehicle operated safely.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Black or African American,-99,39,College Graduate (4 year),-99,65,,,,AutoDrive
10/28/25 9:40,10/28/25 9:46,IP Address,96.2.25.228,100,339,TRUE,10/28/25 9:46,R_629KIvvrQQXJLTX,,,,,37.751,-97.822,anonymous,EN,I agree,6719170f0f458ffa099009cd,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,80,70,80,70," T.hey are both responsible, the driver for not paying attention and the self driving cars failures",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,70,High School or Equivalent,-99,65,,,,CoDrive
10/28/25 9:40,10/28/25 9:46,IP Address,70.178.8.77,100,322,TRUE,10/28/25 9:46,R_6vZKDW38hYDJNk9,,,,,36.3174,-94.1548,anonymous,EN,I agree,64eede50d732cf4ab3e590ad,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,71,100,71,100,"The human driver bought and is operating the car himself, so he is ultimately responsible for this accident. He didn’t have to buy it, but he did.
The company is also responsible in a large way, because it promised the car could do something that it did not do at a crucial moment.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,74,Some College,-99,35,,,,CoDrive
10/28/25 9:34,10/28/25 9:46,IP Address,174.201.167.210,100,691,TRUE,10/28/25 9:46,R_10Ifu7ytzZ5PSRS,,,,,34.024,-84.2396,anonymous,EN,I agree,66c76908f3f9290934eaed01,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,95,80,80,50,"I think the human is partly responsible because even though autodrive is on you still need to pay attention to the rode. Afterall, the car is a machine and they fail sometimes. The company is mostly responsible because they market their product as being self driving so it should have the capabilities or better of a human driver.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,49,Some College,-99,75,,,,AutoDrive
10/28/25 9:33,10/28/25 9:46,IP Address,149.18.53.106,100,761,TRUE,10/28/25 9:46,R_5mdZeCkug2ah9dq,,,,,37.751,-97.822,anonymous,EN,I agree,6722ddbde603128350a14863,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,72,30,80,27,The text could not have made the system not to detect the stop sign. ,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Black or African American,-99,20,High School or Equivalent,-99,71,,,,CoDrive
10/28/25 9:43,10/28/25 9:46,IP Address,73.102.226.90,100,178,TRUE,10/28/25 9:46,R_1s0jdUuaBxbNN3H,,,,,39.4278,-86.4283,anonymous,EN,I agree,670e09973d94a59502e84783,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,60,60,60,60,"I believe them both to be liable for the accident, but with technology currently where it's at, I would blame the human more than the car. I think it's ultimately still your responsibility to make sure nothing goes wrong with a system like this.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,28,Vocational/Technical School (2 year),-99,75,,,,AutoDrive
10/28/25 9:33,10/28/25 9:46,IP Address,223.29.143.204,100,799,TRUE,10/28/25 9:46,R_12aNYpGdC404PX8,,,,,37.751,-97.822,anonymous,EN,I agree,67adab0f0401f65ab0ce88ee,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,18,99,15,95,"the human is completely responsible for the accident , as the human is suppose to supervise the auto drive system at all times so the company has no fault as the always advice users to be conscious while driving ",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,31,Masters Degree (MS),-99,81,,,,AutoDrive
10/28/25 9:40,10/28/25 9:46,IP Address,72.78.209.186,100,398,TRUE,10/28/25 9:46,R_5NycBzY42p4Ijcq,,,,,39.9792,-75.1279,anonymous,EN,I agree,6888e3a68dde30de4f2492fe,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,100,0,100,30,"The company advertises auto driving that should make the human feel safe to take their eyes off the road for a moment. The company's advertised functionality failed to perform a fundamental task of it's ""abilities"" and therefore, it is the fault of the company.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,31,College Graduate (4 year),-99,100,,,,AutoDrive
