StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q110,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO
3/6/23 22:22,3/6/23 22:29,0,107.77.232.185,100,418,1,3/6/23 22:29,R_4JDZYacWUlOqgeJ,,,,,33.7485,-84.3871,anonymous,EN,1,63d55c0ea93aa0f49b11bef0,2,1,2,4,5,82,20,100,0,"if the car was expected to be in autopilot and drive itself to the destinatiion with no human help then its not the humans fault that he looked away to answer a text message and the vehicle wrecked. if some help from a human was needed then that would be different, or even if the auto piolet was off, but the human was relying on the companys vehicle to safely drive them home so checking a message shouldnt have been an issue and shouldnt be blamed on the driver. ",2,,,,,,,,2,,3,,30,3,,1,81,63d55c0ea93aa0f49b11bef0,FL_35,frame1_info3|resp_software1|resp_human1|liable_firm1|liable_human1|liab_text1,
3/6/23 22:23,3/6/23 22:29,0,217.180.201.120,100,376,1,3/6/23 22:29,R_2xPIE1czDc1Xra8,,,,,38.0052,-84.423,anonymous,EN,1,58a50aebbb9e0f0001aca2a7,2,2,2,4,,,,,,,,4,40,33,44,65,The human is the one buying insurance and should be more responsible.,4,1,,2,,44,7,,1,20,58a50aebbb9e0f0001aca2a7,FL_36,,frame2_info3|resp_human2|liab_human2|resp_software2|liab_firm2|liab_text2
3/6/23 22:22,3/6/23 22:29,0,68.9.71.228,100,385,1,3/6/23 22:29,R_22ohMt1lyKsjrnn,,,,,41.7041,-72.679,anonymous,EN,1,5d62886927a84f00010fbbb4,2,2,2,4,,,,,,,,4,75,100,5,100,"These systems like the Tesla one as well always have disclaimers when you purchase them saying to always pay attention to the road and never to solely rely on the copilot system. In addition the name is literally copilot, which implies it's just an assistant and never capable of reliable autonomous driving. Additionally ultimately how your car performs is your liability in my opinion, so this particular accident is overwhelmingly on the human.",1,1,,3,,36,5,,1,40,5d62886927a84f00010fbbb4,FL_36,,frame2_info3|liab_human2|resp_software2|resp_human2|liab_firm2|liab_text2
3/6/23 22:21,3/6/23 22:29,0,50.107.136.18,100,455,1,3/6/23 22:29,R_1OpGbuKNcsJSiGa,,,,,41.2973,-75.9746,anonymous,EN,1,5d83dba73dfcaa0019a3125f,2,2,1,4,,,,,,,,2,29,90,20,100,I think that the human is because I feel that the human is ultimately in control and should be responsible for anything that happens.,1,2,,3,,46,4,,1,20,5d83dba73dfcaa0019a3125f,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2
3/6/23 22:22,3/6/23 22:29,0,50.159.174.2,100,387,1,3/6/23 22:29,R_C1aldqFTOdKL9PX,,,,,36.175,-115.1372,anonymous,EN,1,5f218ec7604e35564a7ea1ea,2,2,2,4,,,,,,,,4,80,45,80,55,"It says the human was being driven which makes me think that he had little to no control over the steering at that point, and there's a chance it was all done with the copilot. It really depends on what level the automation is at but the wording makes this sound like a 3 or 4 to me, which means that the copilot/company is way more responsible.",1,1,,3,,28,1,,2,55,5f218ec7604e35564a7ea1ea,FL_36,,frame2_info3|liab_human2|resp_human2|liab_firm2|resp_software2|liab_text2
3/6/23 22:23,3/6/23 22:29,0,47.149.185.119,100,381,1,3/6/23 22:29,R_1dv2JIU600VRuX5,,,,,33.9436,-117.9957,anonymous,EN,1,61bb3a4f40db417c1a138ff4,2,2,2,4,6,65,60,70,60,"I think both the human driver and Aeon are responsible for the accident. However, I think Aeon is a bit more responsible because their cars should be equipped to deal with those types of situations.",4,,,,,,,,2,,2,,23,3,,1,0,61bb3a4f40db417c1a138ff4,FL_35,frame1_info3|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,
3/6/23 22:21,3/6/23 22:29,0,104.186.234.163,100,458,1,3/6/23 22:29,R_3jccwzJmGQMbWlO,,,,,36.0217,-79.7839,anonymous,EN,1,567dd32b4f0ef30006dbb718,2,2,2,4,4,90,10,85,25,"I think the company is more liable, because the aspect of auto-driving is the premise of their business model.  The human is supposed to be able to depend on the automated capabilities of the vehicle. ",2,,,,,,,,2,,1,,56,7,,1,50,567dd32b4f0ef30006dbb718,FL_35,frame1_info3|liable_firm1|resp_human1|liable_human1|resp_software1|liab_text1,
3/6/23 22:22,3/6/23 22:29,0,121.91.228.234,100,405,1,3/6/23 22:29,R_1KuUlox1MAc85So,,,,,40.0172,-75.0883,anonymous,EN,1,6117efedb574017076d5b499,2,2,2,4,4,86,21,65,90,I think both the Aeon  and the human driver is more liable for the accident. Cause Aeon's Autopilot did not notice the Stop sign.,2,,,,,,,,2,,3,,30,4,,1,28,6117efedb574017076d5b499,FL_35,frame1_info3|liable_firm1|liable_human1|resp_human1|resp_software1|liab_text1,
3/6/23 22:21,3/6/23 22:29,0,99.146.254.61,100,477,1,3/6/23 22:29,R_UJVdmk7UqCbgRnH,,,,,29.7819,-95.8315,anonymous,EN,1,6238dfab577ecd4adb97a917,2,2,1,4,6,100,0,100,0,the company because they are the ones that built it .,2,,,,,,,,1,,3,,50,4,,1,17,6238dfab577ecd4adb97a917,FL_35,frame1_info3|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,
3/6/23 22:24,3/6/23 22:29,0,98.156.196.81,100,316,1,3/6/23 22:29,R_puWStYYJkvyq4PD,,,,,32.7797,-96.8022,anonymous,EN,1,5ebb96b6cd673a0008ace9ce,2,2,2,4,4,73,65,61,55,"Aeon has more blame since they designed this car. The human probably expected the car to work just fine in intersections, so the traffic violation was a major surprise. That being said, the human should have been more careful since there was an obvious stop sign; he could have waited a few seconds to read the text.",2,,,,,,,,1,,2,,25,3,,1,40,5ebb96b6cd673a0008ace9ce,FL_35,frame1_info3|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,
3/6/23 22:23,3/6/23 22:29,0,72.80.97.153,100,411,1,3/6/23 22:29,R_1CgbTvT0mgwMCjG,,,,,40.7823,-73.7776,anonymous,EN,1,5ec47b2d91b37736ce88f3d6,2,2,2,4,,,,,,,,4,84,91,55,90,I think the human is slightly more liable because it was their responsobilty to take defensive actions. They were doing something else.,1,1,,2,,27,4,,2,19,5ec47b2d91b37736ce88f3d6,FL_36,,frame2_info3|liab_human2|resp_software2|liab_firm2|resp_human2|liab_text2
3/6/23 22:21,3/6/23 22:30,0,76.176.50.162,100,524,1,3/6/23 22:30,R_cDeObsqTJgdybwl,,,,,32.7173,-117.157,anonymous,EN,1,5fa4f94e535f3b1aa628e0ab,2,2,2,4,,,,,,,,2,33,66,32,66,The human would have crashed the car even without the copilot.,1,1,,2,,29,5,,1,39,5fa4f94e535f3b1aa628e0ab,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2
3/6/23 22:22,3/6/23 22:30,0,75.36.202.54,100,441,1,3/6/23 22:30,R_2wt7M46mg4x9kQb,,,,,36.0014,-83.9125,anonymous,EN,1,5d6955108c4ab2001aa1b37b,2,2,1,1,,,,,,,,4,40,51,40,75,As per practical experience human driven vehicle is more liable for accident.,1,1,,3,,24,4,,1,60,5d6955108c4ab2001aa1b37b,FL_36,,frame2_info3|resp_software2|liab_human2|resp_human2|liab_firm2|liab_text2
3/6/23 22:24,3/6/23 22:30,0,75.223.41.183,100,344,1,3/6/23 22:30,R_3pu508fEEkMoOgK,,,,,36.2038,-115.2255,anonymous,EN,1,5a8b1ee2000dab00018cc7cd,2,2,2,4,,,,,,,,2,40,60,40,60,"I think the human is more liable than the company, because ultimately the human is the one responsible for the car. No matter what, humans should stay alert while driving in a car.",1,2,,3,,34,3,,1,63,5a8b1ee2000dab00018cc7cd,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_software2|resp_human2|liab_text2
3/6/23 22:22,3/6/23 22:30,0,24.113.252.217,100,438,1,3/6/23 22:30,R_WkVlMwPIPL0ZxFn,,,,,47.4758,-122.6422,anonymous,EN,1,616480e6749791ef8dcad5b3,2,2,2,4,5,80,20,75,50,I believe that the Company would be at fault for having a malfunctioning AI. If its in cars there should be a way to check what was happening at the time of the accident. ,2,,,,,,,,1,,3,,31,3,,1,40,616480e6749791ef8dcad5b3,FL_35,frame1_info3|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,
3/6/23 22:21,3/6/23 22:30,0,172.58.228.10,100,500,1,3/6/23 22:30,R_3HqvC6Y2emGMrnr,,,,,40.7035,-73.9235,anonymous,EN,1,62e2428927698b2ff7b69cfc,2,2,2,4,5,56,82,57,92,The human is more liable for the accident because this technology is fallible and a task as serious as driving should not be given completely to an unproven AI,3,,,,,,,,1,,2,,30,4,,1,45,62e2428927698b2ff7b69cfc,FL_35,frame1_info3|resp_human1|liable_human1|resp_software1|liable_firm1|liab_text1,
3/6/23 22:21,3/6/23 22:30,0,96.231.30.176,100,539,1,3/6/23 22:30,R_Yag9wOWkuXHZKg1,,,,,38.8452,-77.4651,anonymous,EN,1,63bc6b49a80cc5496df4c897,2,2,2,4,,,,,,,,4,0,100,0,100,The human driver is 100% responsible for his vehicle's actions. Whether or not the car was being operated by the man or by AEON's Copilot system makes no difference. The man is fully responsible for engaging or disengaging AEON's Copilot system. ,2,1,,3,,41,4,,1,35,63bc6b49a80cc5496df4c897,FL_36,,frame2_info3|resp_human2|resp_software2|liab_firm2|liab_human2|liab_text2
3/6/23 22:22,3/6/23 22:30,0,71.205.96.231,100,503,1,3/6/23 22:30,R_1EWZ4H4KMVnquah,,,,,39.732,-104.8633,anonymous,EN,1,5d0d16d991270800010b7dd7,2,2,2,4,,,,,,,,5,100,3,100,3,"the driver is simply trusting that the driving assistant has the situation under control, but it all happened due to an error of the driving assistant
",1,1,,3,,38,5,,1,75,5d0d16d991270800010b7dd7,FL_36,,frame2_info3|resp_software2|liab_firm2|liab_human2|resp_human2|liab_text2
3/6/23 22:21,3/6/23 22:30,0,50.225.132.254,100,538,1,3/6/23 22:30,R_33dw9oCmf5UAzr8,,,,,42.5601,-87.8756,anonymous,EN,1,63e58368bd07dd1ddd2f2d08,2,2,2,4,5,92,35,91,25,"The human purchased a product (Aeon) that was supposed to deliver hands free driving. Stopping at a stop sign is a basic function, I would call failure to recognize basic road signs a faulty product. However, the human should also maintain some level of attention so they are not completely blameless. ",2,,,,,,,,2,,3,,45,2,,1,59,63e58368bd07dd1ddd2f2d08,FL_35,frame1_info3|resp_human1|liable_human1|resp_software1|liable_firm1|liab_text1,
3/6/23 22:27,3/6/23 22:30,0,98.237.249.91,100,202,1,3/6/23 22:30,R_3KBG4JIwFqAmogh,,,,,47.5741,-122.3975,anonymous,EN,1,5e8804c63ac81448c5ab0fa5,2,2,2,1,3,82,24,83,36,If I am in Autopilot then the car is responsible for the control of the vehicle. ,2,,,,,,,,1,,3,,74,5,,1,39,5e8804c63ac81448c5ab0fa5,FL_35,frame1_info3|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,
3/6/23 22:22,3/6/23 22:30,0,98.47.120.225,100,475,1,3/6/23 22:30,R_1Ny8vazWR4coYiL,,,,,37.4651,-122.143,anonymous,EN,1,5d012930cfeb82001817c9c9,2,2,2,4,,,,,,,,3,61,62,61,51,Aeon is ultimately responsible as they built the software,1,2,,2,,32,4,,1,20,5d012930cfeb82001817c9c9,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2
3/6/23 22:22,3/6/23 22:30,0,172.58.181.76,100,494,1,3/6/23 22:30,R_2SxARGqEzXzWIoZ,,,,,32.7797,-96.8022,anonymous,EN,1,6295343558bd17d19b11684d,2,2,2,4,,,,,,,,4,70,60,70,60,"If the ai copilot cannot recognize something as easy as a stop sign, what is the point of having it? The driver shares liability, but it makes the ai seem fairly useless. ",2,1,,3,,33,4,,1,70,6295343558bd17d19b11684d,FL_36,,frame2_info3|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2
3/6/23 22:22,3/6/23 22:30,0,50.113.92.40,100,487,1,3/6/23 22:30,R_1FqXtrsHkS328RQ,,,,,33.1639,-117.3003,anonymous,EN,1,5d41e832b0ca7200169d857e,2,2,2,4,,,,,,,,6,53,53,53,52,I believe they all shared equally. The co-pilot who is driving; the company who developed the co-pilot; and is a man who took his eyes off the road.,1,1,,3,,85,5,,1,23,5d41e832b0ca7200169d857e,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2
3/6/23 22:21,3/6/23 22:31,0,47.32.189.250,100,546,1,3/6/23 22:31,R_TgWyQtxKfhlKcIF,,,,,37.4912,-120.8559,anonymous,EN,1,63116efcd51b74f77be0cfbb,2,2,2,4,4,60,85,5,85,"I think the human driver is liable because before an individual starts driving they need to acknowledge that they need to pay attention to the road. It is an assistance AI, not a replacement. ",2,,,,,,,,1,,4,,23,4,,1,85,63116efcd51b74f77be0cfbb,FL_35,frame1_info3|resp_software1|resp_human1|liable_firm1|liable_human1|liab_text1,
3/6/23 22:23,3/6/23 22:31,0,70.190.204.111,100,483,1,3/6/23 22:31,R_12fMNNCrMfm49aC,,,,,33.4475,-112.0866,anonymous,EN,1,5df9846d76f45070feedf075,2,2,2,4,6,77,28,80,17,The autopilot is in charge of the car. Their software did not work. The human should also be paying attention,2,,,,,,,,1,,3,,60,3,,1,65,5df9846d76f45070feedf075,FL_35,frame1_info3|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,
3/6/23 22:21,3/6/23 22:31,0,24.217.211.165,100,568,1,3/6/23 22:31,R_29iDN2u5yDfgMKy,,,,,38.5491,-90.1601,anonymous,EN,1,633f5252efab6885fedfad7d,2,1,1,1,,,,,,,,3,65,100,18,100,The human driver is the one that's still expected to pay attention.,1,1,,1,,36,3,,2,75,633f5252efab6885fedfad7d,FL_36,,frame2_info3|liab_human2|resp_software2|liab_firm2|resp_human2|liab_text2
3/6/23 22:24,3/6/23 22:31,0,108.31.77.64,100,390,1,3/6/23 22:31,R_1n29s7OxmmjvVNq,,,,,38.635,-76.882,anonymous,EN,1,5f504fd2cc049d1cbf29c40d,2,2,2,4,6,100,50,100,75,The company is more liable because their vehicle did not work correctly.,4,,,,,,,,1,,1,,30,1,,1,60,5f504fd2cc049d1cbf29c40d,FL_35,frame1_info3|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,
3/6/23 22:22,3/6/23 22:31,0,71.193.194.47,100,544,1,3/6/23 22:31,R_3kNzRacL7fw5g51,,,,,45.4972,-122.6937,anonymous,EN,1,604d8f415e948938fd60b536,2,2,2,4,5,100,60,100,51,A product with this degree of a safety burden should not be made available for useage unless product is consistent and reliable to the degree that the maker of the product stands behind its quality. ,4,,,,,,,,2,,3,,42,4,,1,56,604d8f415e948938fd60b536,FL_35,frame1_info3|resp_human1|resp_software1|liable_firm1|liable_human1|liab_text1,
3/6/23 22:23,3/6/23 22:31,0,107.215.176.61,100,468,1,3/6/23 22:31,R_sOovscqyEmKvZL3,,,,,41.8502,-87.6736,anonymous,EN,1,63d9f41910c61f3eb102079f,2,2,2,4,6,70,65,70,65,"I believe Aeon is more liable, because it was designed to stop at the sign and failed. The human should be liable as well but I believe people are going to over-rely on the technology and pay less attention in general.",2,,,,,,,,1,,3,,32,1,,1,60,63d9f41910c61f3eb102079f,FL_35,frame1_info3|resp_human1|resp_software1|liable_human1|liable_firm1|liab_text1,
3/6/23 22:28,3/6/23 22:31,0,76.100.235.244,100,197,1,3/6/23 22:31,R_V3dgz4ISY0hl2RX,,,,,39.4152,-77.4154,anonymous,EN,1,63e55c4c9124304e95d4fe61,2,2,2,4,,,,,,,,2,10,91,10,90,"I think the human driver is liable for the accident. Even if he had driving assistant, he is still in control of the car. And he also looked at his phone. Due to this, he is liable for the accident.",1,1,,4,,20,3,,1,60,63e55c4c9124304e95d4fe61,FL_36,,frame2_info3|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2
3/6/23 22:22,3/6/23 22:31,0,97.101.104.152,100,535,1,3/6/23 22:31,R_1PcqebQniDO75yd,,,,,28.5344,-81.3783,anonymous,EN,1,5c4fa169ee5ae100010a2057,2,2,1,4,5,100,0,100,0,Aeon is more liable for the accident because it was in charge at the time of the accident ,2,,,,,,,,1,,1,,42,1,,1,80,5c4fa169ee5ae100010a2057,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 22:26,3/6/23 22:31,0,208.97.45.194,100,292,1,3/6/23 22:31,R_Z2YWfq2nNmxKfaV,,,,,29.5729,-90.3833,anonymous,EN,1,62cb73480cc592c8db6fbbab,2,2,2,4,,,,,,,,6,50,50,50,50,"I think it's 50/50 responsibility, the driver was relying on the product to drive the vehicle and had faith in the product to do it's job, the driver is also responsible for taking their eyes off the road to override any errors.",1,1,,3,,55,3,,1,51,62cb73480cc592c8db6fbbab,FL_36,,frame2_info3|liab_human2|resp_software2|liab_firm2|resp_human2|liab_text2
3/6/23 22:23,3/6/23 22:31,0,70.122.211.160,100,514,1,3/6/23 22:31,R_AyQGmnusbxchvln,,,,,33.0928,-96.6454,anonymous,EN,1,63f826dd8ffa8afb10b6d1de,2,2,2,4,,,,,,,,3,13,77,63,78,"The human driver is more liable for this accident because they did not pay attention while driving. If there were safety regulations, the driver chose to ignore them by fully trusting the vehicle to operate on its own. Therefore, the driver is most liable for repercussions.",2,1,,2,,20,4,,1,69,63f826dd8ffa8afb10b6d1de,FL_36,,frame2_info3|resp_software2|resp_human2|liab_human2|liab_firm2|liab_text2
3/6/23 22:21,3/6/23 22:32,0,24.194.135.8,100,614,1,3/6/23 22:32,R_3is7Lde84UjDF7L,,,,,42.938,-74.1853,anonymous,EN,1,5efef32a88bb6a01c8087591,2,2,2,4,4,65,75,50,85,"I think the human driver is necessarily more liable, because it's still within his right and expectation to drive responsibly. Although the car's software may have been able to stop it, it shouldn't be relied upon.",3,,,,,,,,1,,3,,21,2,,2,25,5efef32a88bb6a01c8087591,FL_35,frame1_info3|liable_human1|resp_human1|resp_software1|liable_firm1|liab_text1,
3/6/23 22:24,3/6/23 22:32,0,104.175.114.71,100,459,1,3/6/23 22:32,R_3hGfj1E0OOyV9ZB,,,,,34.6906,-118.1417,anonymous,EN,1,63ecff07b619306f41db42fa,2,1,2,4,6,0,100,0,100,The human driver has a consciousness able to determine right from wrong. In this scenerio I firmly put the Human Driver as liable for the accident.,2,,,,,,,,1,,3,,32,1,,1,30,63ecff07b619306f41db42fa,FL_35,frame1_info3|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,
3/6/23 22:22,3/6/23 22:32,0,98.118.156.59,100,605,1,3/6/23 22:32,R_217n56vwDLZQEY3,,,,,42.9685,-78.7492,anonymous,EN,1,5d730a3cf37bfe0001ff031a,2,2,2,4,5,75,40,75,40,"There is an expectation that the autopilot knows what it's doing; its purpose is to drive the car without human intervention. The human should be aware of the situation and technically should have been paying attention, but I don't blame him for expecting the automatic driving system to be a competent driver.",2,,,,,,,,1,,3,,57,3,,1,34,5d730a3cf37bfe0001ff031a,FL_35,frame1_info3|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,
3/6/23 22:22,3/6/23 22:32,0,172.58.209.219,100,580,1,3/6/23 22:32,R_1K2s8coSTF1FzEb,,,,,34.047,-118.275,anonymous,EN,1,5e1efdb3a8c111230db526ff,2,2,2,4,,,,,,,,2,51,49,51,49,The company Aeon is slightly more liable to causing the accident the human driver since the car was equipped a co pilot system for auto drive,1,1,,2,,55,1,,1,25,5e1efdb3a8c111230db526ff,FL_36,,frame2_info3|liab_human2|resp_software2|resp_human2|liab_firm2|liab_text2
3/6/23 22:22,3/6/23 22:32,0,63.248.50.95,100,614,1,3/6/23 22:32,R_OBg7cO3BLk4FePT,,,,,41.7028,-112.1777,anonymous,EN,1,639b9ab341f4429b1b3c06a2,2,2,2,4,4,4,94,8,89,I think the human driver is more liable for the accident because the autopilot should only be considered an extra precautionary measure. It should not be totally relied upon for actual driving in all circumstances.,3,,,,,,,,1,,3,,55,3,,1,30,639b9ab341f4429b1b3c06a2,FL_35,frame1_info3|resp_human1|resp_software1|liable_firm1|liable_human1|liab_text1,
3/6/23 22:24,3/6/23 22:32,0,76.111.10.212,100,517,1,3/6/23 22:32,R_3s5rt4r8J2wfvg5,,,,,39.3327,-76.7358,anonymous,EN,1,5ec4a156bc5aac3819ac52f2,2,2,2,4,5,40,95,45,99,"While Aeon should had detected the stop sign, the human driver is the most responsible and should always pay attention despite what the AI does.",4,,,,,,,,1,,1,,29,3,,1,41,5ec4a156bc5aac3819ac52f2,FL_35,frame1_info3|resp_software1|resp_human1|liable_firm1|liable_human1|liab_text1,
3/6/23 22:23,3/6/23 22:32,0,99.122.140.75,100,586,1,3/6/23 22:32,R_25vghWIjCp05t9b,,,,,29.6856,-95.1186,anonymous,EN,1,63b3bd5727ce7b3fa0b424c3,2,2,2,4,6,85,40,92,25,"The human was negligent because he checked his phone, and missed the stop sign, but the Autopilot was supposed to autonomously drive him home, so it was more at fault. And Aeon designed the car, so it is at fault as well. The human bears some responibilty for relying on a new and untested system. They should have monitored the car's driving as if they were driving the car.",2,,,,,,,,2,,3,,58,3,,1,60,63b3bd5727ce7b3fa0b424c3,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,
3/6/23 22:22,3/6/23 22:32,0,97.103.75.77,100,638,1,3/6/23 22:32,R_2U9qEiSDH2tYlvi,,,,,28.3056,-81.4197,anonymous,EN,1,630a2fd6e76ccbe74374656d,2,2,2,4,5,99,0,99,0,"I think the company is more liable since they offer a product meant to automate, and through such levels of automation comes the loss of human error on the road. The driver cannot make errors any longer... only the machine can. Which is why the very existence of such a product would have to have extremely high standards when lives are on the line. If we were to up the degree of the accident, and both drivers in it were to die, where would the liability end up going?",4,,,,,,,,1,,3,,19,1,,1,35,630a2fd6e76ccbe74374656d,FL_35,frame1_info3|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,
3/6/23 22:21,3/6/23 22:32,0,99.65.208.28,100,687,1,3/6/23 22:32,R_2b0Idfn6LqtcmCX,,,,,40.1016,-88.2822,anonymous,EN,1,63e5236df1e0abbe424fc99e,2,2,2,4,,,,,,,,4,40,60,40,60,"Regardless of any sort of judgement that could be passed on the company how it might present its product, ultimately there will be boatloads of legal disclaimers in place for the purpose of protecting the company from exactly this sort of liability. That doesn't mean it would 100% work, but the driver would certainly have an uphill battle attempting to place liability with Aeon.",4,1,,3,,40,4,,1,25,63e5236df1e0abbe424fc99e,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
3/6/23 22:26,3/6/23 22:32,0,69.251.109.200,100,358,1,3/6/23 22:32,R_2rvFLf3iE61NK1a,,,,,38.6273,-76.9859,anonymous,EN,1,5ef246c6d2b9060809858e7e,2,2,2,4,6,100,100,100,100,I think both are responsible but I’d say the company is more liable because they are the ones who advertised a fully autonomous self driving vehicle. It should have known better than to let something like this happen.,2,,,,,,,,2,,3,,25,1,,1,88,5ef246c6d2b9060809858e7e,FL_35,frame1_info3|liable_firm1|liable_human1|resp_human1|resp_software1|liab_text1,
3/6/23 22:22,3/6/23 22:32,0,70.114.99.6,100,628,1,3/6/23 22:32,R_3QDeNRx9lGknqsJ,,,,,33.0928,-96.6454,anonymous,EN,1,615dbec57d764bf5ab0a56e5,2,2,2,4,,,,,,,,5,100,0,100,0,"The company is liable for the incident, the human customer has a contract with copilot to provide a seamless service at all times and as intended on its service operation. Human is just the victim of substandard service and repercussions that raised aftermath.",1,2,,3,,38,4,,1,73,615dbec57d764bf5ab0a56e5,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_human2|resp_software2|liab_text2
3/6/23 22:21,3/6/23 22:33,0,68.108.199.227,100,680,1,3/6/23 22:33,R_1MR5zfBuM5BLzAq,,,,,33.3725,-112.5768,anonymous,EN,1,63c3584c5e3d88814d1005ab,2,2,2,4,,,,,,,,4,50,55,51,100,I think aeon is slightly to blame and the human is a lot to blame for the accident. Even though the autopilot was in control the person in the car should have been paying attention as well and be able to catch things that the car doesn't catch and it is the persons car so they are liable for anything that happens with the car no matter what.,1,2,,1,,37,4,,1,34,63c3584c5e3d88814d1005ab,FL_36,,frame2_info3|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2
3/6/23 22:21,3/6/23 22:33,0,71.206.197.61,100,709,1,3/6/23 22:33,R_wZXxH4AAarOi1nX,,,,,40.3052,-79.5418,anonymous,EN,1,5b9845dfae52a00001482c02,2,2,2,4,,,,,,,,2,15,94,15,100,Because the human is suppose to be paying attention at all time and he looked down.,4,1,,3,,37,4,,2,30,5b9845dfae52a00001482c02,FL_36,,frame2_info3|resp_human2|liab_firm2|resp_software2|liab_human2|liab_text2
3/6/23 22:23,3/6/23 22:33,0,72.222.222.157,100,607,1,3/6/23 22:33,R_3rUMQvIpJDUDaGX,,,,,33.5899,-112.1739,anonymous,EN,1,60bd4bfc88b646e72d772977,2,2,2,4,3,100,0,100,0,The company is more liable because the company was using an AI driver.,3,,,,,,,,2,,3,,33,3,,1,0,60bd4bfc88b646e72d772977,FL_35,frame1_info3|resp_software1|liable_firm1|liable_human1|resp_human1|liab_text1,
3/6/23 22:22,3/6/23 22:33,0,67.171.74.57,100,685,1,3/6/23 22:33,R_xFqlAHNYheFtc8V,,,,,40.4625,-79.9461,anonymous,EN,1,62896076149e8f156545884c,2,2,2,4,,,,,,,,4,39,70,43,63,"I feel the person driving the car is ultimately more responsible for any accidents in this case because being that this is a new technology , I think the human should still be paying close attention to what's happening on the road. The company I believe also Bears partial responsibility for liability in this instance, the amount of which I think would depend on the disclaimers and fine print that's Incorporated into the product's legal disclosures.",1,1,,3,,58,1,,1,52,62896076149e8f156545884c,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_human2|resp_software2|liab_text2
3/6/23 22:23,3/6/23 22:33,0,97.95.42.51,100,637,1,3/6/23 22:33,R_8hOViu68AQMQGFb,,,,,43.4282,-83.9764,anonymous,EN,1,62eab7b53494af2a6cb73504,2,2,2,4,,,,,,,,2,30,100,90,100,"This is a very tricky situation! I think the human still holds most of the responsibility for the accident. While AEON is also to blame for their Copilot System not working as intended, the human should still be held accountable for having bad driving etiquette. Copilot, by definition alone, places the human as the Pilot, therefore having the most responsibility. ",1,1,,4,,32,1,,2,20,62eab7b53494af2a6cb73504,FL_36,,frame2_info3|resp_software2|liab_human2|liab_firm2|resp_human2|liab_text2
3/6/23 22:21,3/6/23 22:33,0,104.139.65.245,100,761,1,3/6/23 22:33,R_1nQ6MlKLEcjkGsi,,,,,35.2296,-80.843,anonymous,EN,1,583b397f54686200010f1d20,2,2,2,4,6,100,0,100,0,The person expected it to be safe since it's autopilot and they are not driving so the company and car are liable. ,2,,,,,,,,2,,1,,51,2,,1,0,583b397f54686200010f1d20,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,
3/6/23 22:22,3/6/23 22:33,0,76.27.229.12,100,692,1,3/6/23 22:33,R_2tbwlrbPZq77DMm,,,,,44.6554,-123.135,anonymous,EN,1,56e019f1a3b147000bc63028,2,2,2,4,6,44,82,64,81,"Ultimately, the driver is responsible, as Aeon's product did fail, however it's a tool for the driver. The driver is accountable. ",2,,,,,,,,2,,3,,54,4,,1,67,56e019f1a3b147000bc63028,FL_35,frame1_info3|liable_human1|liable_firm1|resp_human1|resp_software1|liab_text1,
