StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,automation_1,software_resp_1,software_liable_1,human_resp_1,human_liable_1,comp_1,comp_2,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,Tax Auto-Prepare-Tax Co-Prepare
2024-08-28 08:29:51,2024-08-28 08:31:41,0,71.15.70.154,100,109,1,2024-08-28 08:31:41,R_7bIa2N4vIossmNt,,,,,38.7987,-90.5034,anonymous,EN,1,5cbf75531864210001fb4db2,2,5,68,20,34,93,92,2,4,2,,3,,46,5,,26,,,,Tax Auto-Prepare
2024-08-28 08:26:56,2024-08-28 08:31:44,0,73.133.11.183,100,287,1,2024-08-28 08:31:44,R_6xp9YSwRLG3iDGF,,,,,39.1546,-75.4953,anonymous,EN,1,65269f9374c109b2d244a04d,2,5,90,100,100,0,0,2,4,1,,3,,58,4,,65,,,,Tax Co-Prepare
2024-08-28 08:30:11,2024-08-28 08:32:02,0,71.61.167.214,100,110,1,2024-08-28 08:32:02,R_65xezEJpC1guNVf,,,,,39.494,-80.2221,anonymous,EN,1,65982de9b182a3aab72e3a5c,2,5,75,100,100,0,0,2,4,2,,3,,37,1,,60,,,,Tax Co-Prepare
2024-08-28 08:24:43,2024-08-28 08:32:11,0,104.13.37.96,100,447,1,2024-08-28 08:32:11,R_5R3Gj582WroO0Lv,,,,,33.8266,-84.6007,anonymous,EN,1,65539b10563ff255d29ddfc0,2,5,70,40,40,71,70,2,4,2,,1,,68,5,,25,,,,Tax Auto-Prepare
2024-08-28 08:28:59,2024-08-28 08:32:11,0,38.44.161.13,100,192,1,2024-08-28 08:32:12,R_6rNpf2cn2KGawSI,,,,,39.0285,-96.8401,anonymous,EN,1,6348bca073c2af21404924b4,2,5,100,100,100,100,100,2,4,1,,3,,35,2,,0,,,,Tax Co-Prepare
2024-08-28 08:30:39,2024-08-28 08:32:15,0,47.222.120.93,100,96,1,2024-08-28 08:32:16,R_5RxhjvWGcf39lKh,,,,,32.6557,-96.5566,anonymous,EN,1,60fab1b96bd45f60d1b053dc,2,5,50,35,48,43,40,2,1,2,,3,,61,1,,12,,,,Tax Co-Prepare
2024-08-28 08:29:48,2024-08-28 08:32:16,0,68.206.226.5,100,147,1,2024-08-28 08:32:17,R_1M6EHvXpHdD6Q9f,,,,,32.9247,-96.8917,anonymous,EN,1,5980128635fbf100017d0861,2,5,91,75,69,30,36,2,4,2,,3,,33,4,,51,,,,Tax Auto-Prepare
2024-08-28 08:29:51,2024-08-28 08:32:18,0,107.192.237.153,100,146,1,2024-08-28 08:32:19,R_66mBFovFyb0D7Cc,,,,,33.878,-83.8923,anonymous,EN,1,60cd0e74b371c737eb40e14d,2,5,65,60,60,40,40,2,4,2,,3,,36,2,,65,,,,Tax Co-Prepare
2024-08-28 08:28:37,2024-08-28 08:32:23,0,69.112.12.51,100,225,1,2024-08-28 08:32:23,R_3uxhIlp6d73VQbv,,,,,40.9124,-74.4113,anonymous,EN,1,656b4937b685a43aae8162fc,2,5,35,71,72,50,56,2,4,1,,4,,29,7,,40,,,,Tax Co-Prepare
2024-08-28 08:30:14,2024-08-28 08:32:23,0,73.62.98.236,100,129,1,2024-08-28 08:32:23,R_6nDAUESHwc1IRJw,,,,,27.4888,-81.4357,anonymous,EN,1,6339d15f5c1c670b3075f0fc,2,5,71,81,72,21,19,2,4,1,,3,,45,4,,72,,,,Tax Co-Prepare
2024-08-28 08:30:09,2024-08-28 08:32:31,0,209.94.186.250,100,141,1,2024-08-28 08:32:31,R_1MKcyce16M5lznn,,,,,44.1391,-89.5289,anonymous,EN,1,5d6d26703fb106001bed4b6c,2,5,100,85,92,18,15,2,4,2,,3,,62,2,,30,,,,Tax Auto-Prepare
2024-08-28 08:31:17,2024-08-28 08:32:31,0,66.30.104.83,100,73,1,2024-08-28 08:32:31,R_6LOLrNbmWKF0ASa,,,,,41.4568,-72.8245,anonymous,EN,1,65b8628fc87ec30641249be5,2,5,82,93,92,62,54,2,4,2,,2,,25,4,,53,,,,Tax Auto-Prepare
2024-08-28 08:26:24,2024-08-28 08:32:34,0,198.246.165.66,100,369,1,2024-08-28 08:32:34,R_54247QXM63odDMt,,,,,34.1847,-79.7704,anonymous,EN,1,668daa26d3e5b83734714dbd,2,5,71,70,71,30,29,2,4,2,,1,,42,5,,30,,,,Tax Co-Prepare
2024-08-28 08:31:49,2024-08-28 08:32:38,0,24.236.188.212,100,49,1,2024-08-28 08:32:39,R_6CCKRG6H8SspWZb,,,,,43.6077,-83.9498,anonymous,EN,1,6294bdac3f1ed08e968e53bf,2,5,70,100,50,100,100,2,4,1,,3,,39,4,,0,,,,Tax Co-Prepare
2024-08-28 08:30:49,2024-08-28 08:32:52,0,98.144.211.211,100,122,1,2024-08-28 08:32:53,R_6oSF4nr3FOdxxoE,,,,,42.8895,-87.9074,anonymous,EN,1,63f7e098e99a7db2d59ac6ce,2,5,90,95,80,40,65,2,4,1,,3,,35,5,,55,,,,Tax Auto-Prepare
2024-08-28 08:29:51,2024-08-28 08:32:53,0,75.186.72.169,100,181,1,2024-08-28 08:32:53,R_6jYPWFGnbQzEIOv,,,,,40.2861,-84.1729,anonymous,EN,1,6063a680ba3790e15ab14ba9,2,5,51,63,63,63,63,1,2,2,,3,,41,1,,74,,,,Tax Auto-Prepare
2024-08-28 08:29:19,2024-08-28 08:32:53,0,99.67.138.16,100,213,1,2024-08-28 08:32:54,R_1YtXw4iHhz9z0A1,,,,,42.9285,-83.6332,anonymous,EN,1,647652cb5644044df439e1fb,2,5,60,94,96,22,69,2,4,2,,3,,36,3,,60,,,,Tax Co-Prepare
2024-08-28 08:31:29,2024-08-28 08:32:54,0,76.38.28.138,100,85,1,2024-08-28 08:32:55,R_1Oy0gwNCVpoxAVF,,,,,34.6354,-78.5807,anonymous,EN,1,663b6986b376371f084eb15c,2,5,73,82,67,22,31,2,4,2,,3,,25,3,,76,,,,Tax Auto-Prepare
2024-08-28 08:30:41,2024-08-28 08:32:55,0,172.56.109.235,100,133,1,2024-08-28 08:32:56,R_7Fu3Q0k2ZLgCEMa,,,,,47.4936,-122.2415,anonymous,EN,1,611422d77a092e25de5b1bca,2,5,60,54,56,60,60,2,4,2,,3,,63,4,,70,,,,Tax Co-Prepare
2024-08-28 08:28:29,2024-08-28 08:33:07,0,70.189.47.239,100,278,1,2024-08-28 08:33:08,R_7CDyl6WPaZDlTu8,,,,,30.1597,-92.0258,anonymous,EN,1,6238b95932e705108020765a,2,5,82,100,100,0,0,2,4,1,,3,,31,4,,91,,,,Tax Auto-Prepare
2024-08-28 08:32:00,2024-08-28 08:33:14,0,67.81.180.53,100,74,1,2024-08-28 08:33:14,R_3gNn5chvIvfjAA0,,,,,40.8731,-73.8726,anonymous,EN,1,65d53cf473e1b96ac92b5f33,2,5,30,76,74,73,51,2,4,2,,2,,23,4,,24,,,,Tax Co-Prepare
2024-08-28 08:31:05,2024-08-28 08:33:15,0,24.241.60.9,100,129,1,2024-08-28 08:33:15,R_5at028MGXHXM32M,,,,,33.454,-84.1534,anonymous,EN,1,5865ecf6a7f6480001ed9791,2,5,70,91,66,52,70,2,4,1,,3,,42,3,,45,,,,Tax Auto-Prepare
2024-08-28 08:31:46,2024-08-28 08:33:21,0,108.55.119.90,100,95,1,2024-08-28 08:33:21,R_17YbKl66zwgcy2J,,,,,40.3404,-76.7882,anonymous,EN,1,62e024e28130783e74dadde0,2,5,95,65,70,90,90,2,4,2,,3,,42,4,,40,,,,Tax Auto-Prepare
2024-08-28 08:30:49,2024-08-28 08:33:25,0,24.117.95.134,100,155,1,2024-08-28 08:33:25,R_1NeQcCoKg9IfH33,,,,,43.2011,-112.3645,anonymous,EN,1,633da98587a07a61250574d4,2,5,75,64,4,91,100,2,4,1,,3,,68,3,,45,,,,Tax Auto-Prepare
2024-08-28 08:27:34,2024-08-28 08:33:28,0,97.83.245.6,100,354,1,2024-08-28 08:33:29,R_32sS7a3dVIsQFSw,,,,,44.9028,-89.5819,anonymous,EN,1,6138af26127651134a88842c,2,5,80,100,100,75,75,2,4,2,,3,,55,1,,70,,,,Tax Co-Prepare
2024-08-28 08:31:56,2024-08-28 08:33:37,0,47.155.203.219,100,100,1,2024-08-28 08:33:38,R_1J3O9PCYd1ZxCC8,,,,,34.5826,-117.424,anonymous,EN,1,66676132362349ad49adbefb,2,5,100,51,100,100,100,2,4,2,,3,,40,5,,20,,,,Tax Auto-Prepare
2024-08-28 08:30:40,2024-08-28 08:33:40,0,23.117.100.17,100,180,1,2024-08-28 08:33:41,R_6KMXVNy88IFdzdw,,,,,30.4594,-87.2075,anonymous,EN,1,66a690a1c3f1ddfb55c81611,2,5,75,30,30,75,75,2,4,2,,3,,52,4,,65,,,,Tax Auto-Prepare
2024-08-28 08:31:20,2024-08-28 08:33:41,0,73.76.234.30,100,141,1,2024-08-28 08:33:41,R_5yeHo01i4q2qr2m,,,,,29.7754,-95.598,anonymous,EN,1,63d165bb3190f492951fa6ad,2,5,65,80,100,50,50,2,4,1,,4,,35,4,,70,,,,Tax Auto-Prepare
2024-08-28 08:31:28,2024-08-28 08:33:44,0,71.183.149.228,100,135,1,2024-08-28 08:33:44,R_5EB5xlXc3BOTUpR,,,,,40.7621,-73.3313,anonymous,EN,1,66887ce5b1680d2c8ef84bd7,2,5,72,29,21,79,81,2,4,2,,3,,42,5,,45,,,,Tax Co-Prepare
2024-08-28 08:33:04,2024-08-28 08:33:55,0,74.102.197.139,100,50,1,2024-08-28 08:33:55,R_66ncfOTYCiD4lML,,,,,40.7938,-74.4878,anonymous,EN,1,60e9fd8a2f52070be49cf317,2,5,80,100,100,0,0,2,4,1,,3,,24,4,,72,,,,Tax Co-Prepare
2024-08-28 08:31:20,2024-08-28 08:33:57,0,50.171.136.135,100,156,1,2024-08-28 08:33:57,R_5t6t8POaq1b646J,,,,,41.3727,-87.4802,anonymous,EN,1,65805ebebd8b8e2730bdc0af,2,5,30,67,56,20,69,2,4,2,,3,,46,5,,39,,,,Tax Co-Prepare
2024-08-28 08:28:43,2024-08-28 08:33:59,0,12.75.115.125,100,315,1,2024-08-28 08:33:59,R_1rHJWv2R1q0yffY,,,,,29.9509,-90.1007,anonymous,EN,1,668325d5e10b92d769c56376,2,5,82,100,100,0,100,2,4,2,,3,,32,3,,94,,,,Tax Auto-Prepare
2024-08-28 08:31:22,2024-08-28 08:34:02,0,50.26.41.89,100,160,1,2024-08-28 08:34:03,R_59aDHeo8sqFzvod,,,,,33.5683,-101.9388,anonymous,EN,1,66526ff89d419e456e380c07,2,5,70,80,80,60,60,2,4,1,,4,,32,4,,30,,,,Tax Co-Prepare
2024-08-28 08:29:55,2024-08-28 08:34:03,0,212.116.254.254,100,248,1,2024-08-28 08:34:04,R_6aeoGzqsFraXeXC,,,,,39.0469,-77.4903,anonymous,EN,1,66924f47a9958f19ad83f6b8,2,5,77,70,70,72,82,2,1,1,,1,,22,4,,72,,,,Tax Auto-Prepare
2024-08-28 08:33:01,2024-08-28 08:34:04,0,73.153.2.45,100,62,1,2024-08-28 08:34:05,R_7MKB2R10AqlS0tb,,,,,39.997,-105.0974,anonymous,EN,1,6328817c90a7f703ded34c91,2,5,75,79,82,64,81,2,4,4,,3,,30,5,,51,,,,Tax Auto-Prepare
2024-08-28 08:33:03,2024-08-28 08:34:11,0,68.43.82.55,100,68,1,2024-08-28 08:34:11,R_6h0OYjrDQg1QL3H,,,,,43.1819,-83.7238,anonymous,EN,1,62fe6312269d0e4ae894297b,2,5,88,85,84,20,16,2,4,1,,3,,34,1,,32,,,,Tax Auto-Prepare
2024-08-28 08:31:44,2024-08-28 08:34:12,0,172.56.17.191,100,148,1,2024-08-28 08:34:13,R_1E5KsTJHUYWKBov,,,,,41.923,-87.7531,anonymous,EN,1,665505f5de21439c8a6f202b,2,5,70,80,80,40,40,2,4,1,,3,,41,4,,30,,,,Tax Co-Prepare
2024-08-28 08:31:49,2024-08-28 08:34:17,0,198.255.225.96,100,148,1,2024-08-28 08:34:18,R_6JQwcBnt9P7xjfu,,,,,43.6842,-70.2816,anonymous,EN,1,577d11f88b3e2300016d74a0,2,5,85,75,80,60,60,2,4,2,,3,,39,4,,55,,,,Tax Auto-Prepare
2024-08-28 08:33:09,2024-08-28 08:34:22,0,24.143.40.77,100,73,1,2024-08-28 08:34:23,R_6n29LaUUVbVfHwT,,,,,38.9683,-95.2695,anonymous,EN,1,66481a6d648519a547aebd68,2,5,71,78,45,66,70,1,2,2,,3,,22,3,,70,,,,Tax Auto-Prepare
2024-08-28 08:29:43,2024-08-28 08:34:28,0,107.180.170.139,100,284,1,2024-08-28 08:34:29,R_6K7mBMQQG399NGV,,,,,38.9091,-77.0203,anonymous,EN,1,6698041123ee95043a6e60fb,2,5,71,20,20,20,80,2,4,2,,1,,22,4,,80,,,,Tax Auto-Prepare
2024-08-28 08:31:17,2024-08-28 08:34:38,0,207.80.150.4,100,200,1,2024-08-28 08:34:38,R_7DU7HYsRxVh793Q,,,,,29.3643,-94.971,anonymous,EN,1,6643c77e0c522dd6c4be1bd1,2,5,70,80,90,20,10,2,4,1,,3,,35,4,,30,,,,Tax Co-Prepare
2024-08-28 08:32:55,2024-08-28 08:34:39,0,99.56.247.237,100,103,1,2024-08-28 08:34:39,R_7dNEJoVeZnamJTX,,,,,35.401,-80.8688,anonymous,EN,1,5f29aed2c46fc6118f5980c3,2,5,85,90,90,11,10,2,4,2,,3,,44,4,,40,,,,Tax Auto-Prepare
2024-08-28 08:32:17,2024-08-28 08:34:49,0,75.82.155.85,100,151,1,2024-08-28 08:34:50,R_5exd6xRgNWJ3GXy,,,,,33.781,-118.2622,anonymous,EN,1,663101f07e3aa04ccb41fa64,2,5,95,90,94,76,71,2,4,1,,4,,39,3,,75,,,,Tax Auto-Prepare
2024-08-28 08:31:16,2024-08-28 08:34:57,0,47.20.12.135,100,221,1,2024-08-28 08:34:58,R_1DHzwhUkMaXAm1w,,,,,40.9476,-73.8624,anonymous,EN,1,60d69573986be9dd3a9077cb,2,5,50,50,51,62,61,2,4,2,,3,,54,3,,57,,,,Tax Co-Prepare
2024-08-28 08:33:18,2024-08-28 08:34:59,0,216.250.99.157,100,101,1,2024-08-28 08:35:01,R_1ipfkan7T59MkmZ,,,,,37.1661,-93.2458,anonymous,EN,1,6630f318d0d884cf785e436f,2,5,89,8,9,90,90,2,4,1,,2,,31,5,,87,,,,Tax Auto-Prepare
2024-08-28 08:32:41,2024-08-28 08:35:09,0,108.15.31.30,100,148,1,2024-08-28 08:35:10,R_52nKRiT1MnlvT5t,,,,,39.1269,-76.698,anonymous,EN,1,666f5ef1c99c2f9c3a47c434,2,5,51,100,100,60,60,2,4,2,,3,,48,4,,60,,,,Tax Co-Prepare
2024-08-28 08:32:35,2024-08-28 08:35:15,0,107.77.203.210,100,159,1,2024-08-28 08:35:15,R_6vrexVqBBgk8DWF,,,,,38.6583,-77.2481,anonymous,EN,1,66475fd45b10898840d7da94,2,5,100,51,51,51,51,2,4,2,,3,,31,5,,51,,,,Tax Auto-Prepare
2024-08-28 08:33:36,2024-08-28 08:35:21,0,76.156.82.124,100,104,1,2024-08-28 08:35:22,R_1JwtIkN7D3a0QeN,,,,,44.971,-93.0498,anonymous,EN,1,5a708ef2f1530b000103bfab,2,5,75,85,81,19,19,2,4,2,,2,,42,4,,14,,,,Tax Co-Prepare
2024-08-28 08:33:06,2024-08-28 08:35:22,0,24.127.97.118,100,136,1,2024-08-28 08:35:23,R_7GeONqiVHXGKc9c,,,,,42.5138,-82.9396,anonymous,EN,1,64f1f0c1506cb2683a894ac1,2,5,90,30,70,30,80,2,4,1,,3,,37,4,,30,,,,Tax Co-Prepare
2024-08-28 08:31:26,2024-08-28 08:35:23,0,174.55.89.139,100,236,1,2024-08-28 08:35:23,R_1Kx437GZP5ai5DP,,,,,39.7459,-76.6859,anonymous,EN,1,5bc934c69427200001dd4ef2,2,5,50,0,0,100,100,2,4,2,,3,,68,4,,39,,,,Tax Auto-Prepare
2024-08-28 08:32:01,2024-08-28 08:35:27,0,73.198.174.157,100,205,1,2024-08-28 08:35:27,R_58FtuC60x7ncsb7,,,,,40.0055,-74.9979,anonymous,EN,1,6633caac0c1376355ad3c872,2,5,85,25,85,75,35,2,4,1,,4,,45,3,,75,,,,Tax Auto-Prepare
2024-08-28 08:33:54,2024-08-28 08:35:27,0,68.93.135.50,100,92,1,2024-08-28 08:35:28,R_3GlgE0ddzcTqYHX,,,,,38.2213,-85.7396,anonymous,EN,1,578bcb2c09fb91000133750e,2,5,82,72,30,93,67,2,4,2,,3,,40,4,,29,,,,Tax Auto-Prepare
2024-08-28 08:31:50,2024-08-28 08:35:32,0,130.45.39.221,100,222,1,2024-08-28 08:35:33,R_6jL6QF5DMKgMynT,,,,,29.4411,-98.4936,anonymous,EN,1,610734773e00c784756dbc56,2,5,35,70,60,40,81,2,4,2,,3,,23,1,,40,,,,Tax Co-Prepare
2024-08-28 08:32:50,2024-08-28 08:35:33,0,66.69.141.163,100,162,1,2024-08-28 08:35:33,R_5SBnZlhIiAG88Ds,,,,,33.8557,-98.5793,anonymous,EN,1,5626a623ddff3c0005bcd3f5,2,5,32,43,18,88,83,2,4,2,,4,,34,4,,45,,,,Tax Co-Prepare
2024-08-28 08:33:41,2024-08-28 08:35:34,0,47.214.126.215,100,112,1,2024-08-28 08:35:34,R_5F3RQGLY2lJ0y2o,,,,,38.4095,-81.7505,anonymous,EN,1,63978402e524eebeace93868,2,5,90,72,93,75,27,2,4,2,,3,,60,3,,65,,,,Tax Auto-Prepare
2024-08-28 08:32:07,2024-08-28 08:35:42,0,99.184.19.44,100,214,1,2024-08-28 08:35:42,R_3gj5Kv4pqnzOCIL,,,,,33.8574,-84.013,anonymous,EN,1,6680f16d3715207545543017,2,5,75,100,100,25,30,2,4,2,,1,,48,4,,25,,,,Tax Co-Prepare
2024-08-28 08:33:54,2024-08-28 08:35:42,0,47.204.33.127,100,107,1,2024-08-28 08:35:43,R_6K1kweQefJQ3KKb,,,,,28.098,-81.4949,anonymous,EN,1,66413fe6bf27306b9051f974,2,5,100,100,100,0,20,2,4,2,,4,,25,3,,85,,,,Tax Co-Prepare
2024-08-28 08:34:18,2024-08-28 08:35:54,0,128.172.245.218,100,96,1,2024-08-28 08:35:55,R_7zz0bgOYCtiGdrz,,,,,37.5537,-77.4602,anonymous,EN,1,60102f287069fe2ba53c39cf,2,5,86,86,75,55,64,2,4,1,,2,,23,4,,61,,,,Tax Auto-Prepare
2024-08-28 08:34:22,2024-08-28 08:35:57,0,8.40.51.88,100,95,1,2024-08-28 08:35:58,R_13jVygFBehpRMr4,,,,,36.3752,-81.4893,anonymous,EN,1,5c2baa2af24aeb00015e3ae1,2,5,92,91,90,92,90,2,4,2,,3,,36,5,,57,,,,Tax Co-Prepare
2024-08-28 08:33:57,2024-08-28 08:36:04,0,141.156.94.122,100,127,1,2024-08-28 08:36:05,R_6PcK8sdbUDUnVSN,,,,,38.867,-76.8173,anonymous,EN,1,6682a3860d01cd91ebd35d11,2,5,30,100,100,0,0,2,4,2,,2,,28,5,,69,,,,Tax Co-Prepare
2024-08-28 08:34:08,2024-08-28 08:36:09,0,76.23.73.99,100,120,1,2024-08-28 08:36:09,R_7rUA5uYmc9m9W45,,,,,36.3125,-82.377,anonymous,EN,1,65cf7fa749561501afb0e3d7,2,5,80,100,100,20,0,2,4,2,,3,,51,5,,81,,,,Tax Co-Prepare
2024-08-28 08:34:08,2024-08-28 08:36:14,0,97.96.75.5,100,125,1,2024-08-28 08:36:14,R_7zpz8uR9gMOJCGa,,,,,27.9623,-81.9375,anonymous,EN,1,66293d4d723f515e219cdfb9,2,5,72,61,60,82,82,2,4,2,,3,,57,4,,31,,,,Tax Auto-Prepare
2024-08-28 08:33:42,2024-08-28 08:36:22,0,72.241.17.178,100,159,1,2024-08-28 08:36:22,R_6mrUI3eVAZ6Pi0e,,,,,41.6332,-83.579,anonymous,EN,1,611b09935cd6e67f2b5e9ea2,2,5,60,70,91,19,19,2,4,2,,3,,66,4,,35,,,,Tax Auto-Prepare
2024-08-28 08:32:06,2024-08-28 08:36:25,0,172.56.64.60,100,258,1,2024-08-28 08:36:26,R_63DNGp51dEKITWg,,,,,33.8486,-84.3557,anonymous,EN,1,656f2db1e45a8e27d322392d,2,5,70,90,92,94,92,2,4,2,,3,,55,3,,39,,,,Tax Auto-Prepare
2024-08-28 08:33:35,2024-08-28 08:36:26,0,69.144.88.246,100,171,1,2024-08-28 08:36:27,R_5rVePKH7UkZy7SC,,,,,45.7815,-108.5706,anonymous,EN,1,663d2c4ec6e0b969b7552ac4,2,5,80,81,81,19,15,2,4,1,,3,,40,4,,61,,,,Tax Co-Prepare
2024-08-28 08:33:21,2024-08-28 08:36:32,0,70.224.95.7,100,191,1,2024-08-28 08:36:33,R_3zC26mw4wnlooc6,,,,,32.7123,-96.7939,anonymous,EN,1,668f0610a38030bf3d31ddc3,2,5,100,90,90,90,60,2,4,1,,1,,35,5,,80,,,,Tax Co-Prepare
2024-08-28 08:34:42,2024-08-28 08:36:37,0,69.140.170.23,100,115,1,2024-08-28 08:36:38,R_38G2BDoIVU9W0OI,,,,,38.6397,-75.6047,anonymous,EN,1,5e8601d90126b207e8c7a2aa,2,5,89,66,53,46,78,2,4,2,,3,,43,2,,27,,,,Tax Co-Prepare
2024-08-28 08:33:33,2024-08-28 08:36:39,0,68.237.8.155,100,186,1,2024-08-28 08:36:40,R_3GeSadI4ng6Uall,,,,,40.694,-73.9901,anonymous,EN,1,5de80a818f1636000d17d48b,2,5,81,100,100,0,0,2,4,1,,1,,31,3,,56,,,,Tax Co-Prepare
2024-08-28 08:34:38,2024-08-28 08:36:39,0,24.52.111.82,100,121,1,2024-08-28 08:36:41,R_3hnpyNzkhEGpiXq,,,,,41.6572,-83.5188,anonymous,EN,1,668331f861a6ee98717d3f1c,2,5,55,85,40,20,90,2,4,2,,3,,23,4,,70,,,,Tax Co-Prepare
2024-08-28 08:35:04,2024-08-28 08:36:52,0,75.168.77.188,100,108,1,2024-08-28 08:36:53,R_3QnlSscchduRUR4,,,,,44.9509,-93.3366,anonymous,EN,1,5eb52896e034073a7b8aa981,2,5,80,70,60,30,40,2,4,1,,3,,46,4,,60,,,,Tax Auto-Prepare
2024-08-28 08:35:18,2024-08-28 08:36:53,0,73.100.13.208,100,94,1,2024-08-28 08:36:53,R_7LhQaX6kl2PYSuL,,,,,42.3737,-71.1284,anonymous,EN,1,63457ca6ea7e55d2491ec3fc,2,5,76,90,73,85,63,2,4,1,,3,,54,6,,71,,,,Tax Auto-Prepare
2024-08-28 08:23:23,2024-08-28 08:36:58,0,172.56.96.155,100,815,1,2024-08-28 08:36:59,R_6TQVhFmccfjciTW,,,,,27.9929,-82.403,anonymous,EN,1,5e7bf5421c5c21000cc7b6e3,2,5,70,59,51,50,60,1,4,2,,1,,44,3,,80,,,,Tax Auto-Prepare
2024-08-28 08:35:13,2024-08-28 08:36:59,0,199.187.200.160,100,106,1,2024-08-28 08:36:59,R_7F5Q3iEY2LO2IAE,,,,,36.2155,-85.5426,anonymous,EN,1,5b706cacde62c60001b93885,2,5,91,72,76,22,60,2,4,1,,3,,22,4,,72,,,,Tax Co-Prepare
2024-08-28 08:36:10,2024-08-28 08:37:04,0,104.129.205.0,100,54,1,2024-08-28 08:37:04,R_6GZiLMUp0B27Wsq,,,,,33.7485,-84.3871,anonymous,EN,1,60ff23ed41f1414de8b3856b,2,5,24,70,63,41,44,2,4,1,,3,,27,4,,51,,,,Tax Co-Prepare
2024-08-28 08:35:35,2024-08-28 08:37:04,0,73.159.181.187,100,89,1,2024-08-28 08:37:05,R_6QgtPVAhe4yGaA8,,,,,41.5538,-73.063,anonymous,EN,1,664a04b30f003bd2e95da94f,2,5,75,71,71,25,11,2,4,1,,3,,31,4,,28,,,,Tax Co-Prepare
2024-08-28 08:35:13,2024-08-28 08:37:05,0,104.230.59.96,100,112,1,2024-08-28 08:37:05,R_3yBcn7GJd24UHAJ,,,,,41.389,-81.5257,anonymous,EN,1,6630ddcd4f10b79b19d77585,2,5,75,55,55,70,60,2,4,2,,5,,38,4,,70,,,,Tax Co-Prepare
2024-08-28 08:34:31,2024-08-28 08:37:05,0,104.62.180.203,100,154,1,2024-08-28 08:37:05,R_6aEItL1P145Bo5N,,,,,32.7203,-117.1552,anonymous,EN,1,5723c21ca300060009bc6d9d,2,5,70,20,20,80,80,2,4,2,,2,,45,4,,60,,,,Tax Co-Prepare
2024-08-28 08:33:41,2024-08-28 08:37:06,0,152.117.117.130,100,205,1,2024-08-28 08:37:07,R_6DDbLDtWKivY8pj,,,,,42.9656,-85.65,anonymous,EN,1,6643a9772a87fbee29d25327,2,5,85,20,15,80,80,2,4,2,,3,,31,4,,30,,,,Tax Co-Prepare
2024-08-28 08:33:48,2024-08-28 08:37:07,0,96.19.80.48,100,198,1,2024-08-28 08:37:08,R_5smf4SVetUHBtgs,,,,,30.399,-88.6405,anonymous,EN,1,62749fbd70a9fa9d1450f775,2,5,61,91,80,60,66,2,4,1,,2,,43,4,,61,,,,Tax Auto-Prepare
2024-08-28 08:35:19,2024-08-28 08:37:08,0,70.189.124.242,100,108,1,2024-08-28 08:37:08,R_5bOZRePcFtYhCPz,,,,,36.0496,-95.8858,anonymous,EN,1,6619f473b17fea936396e604,2,5,81,100,100,70,78,2,4,2,,3,,41,3,,80,,,,Tax Auto-Prepare
2024-08-28 08:34:40,2024-08-28 08:37:09,0,66.31.100.58,100,148,1,2024-08-28 08:37:09,R_17kdj5qV6hVnHp8,,,,,42.4502,-71.3733,anonymous,EN,1,53c04378fdf99b360e022d92,2,5,100,100,100,0,0,2,4,2,,3,,28,4,,13,,,,Tax Co-Prepare
2024-08-28 08:31:34,2024-08-28 08:37:11,0,4.31.181.234,100,337,1,2024-08-28 08:37:12,R_3B4YKvbCEzpey2N,,,,,28.8064,-81.8869,anonymous,EN,1,655e3d32d5562c5520717cfc,2,5,60,40,60,71,50,2,4,2,,1,,42,1,,40,,,,Tax Co-Prepare
2024-08-28 08:34:31,2024-08-28 08:37:16,0,75.192.74.44,100,164,1,2024-08-28 08:37:16,R_6uskuPIzat5Svxn,,,,,39.8291,-86.0859,anonymous,EN,1,662938ec62f9ac2aad645a17,2,5,75,80,80,20,20,2,4,1,,3,,48,1,,55,,,,Tax Auto-Prepare
2024-08-28 08:34:32,2024-08-28 08:37:22,0,71.201.162.6,100,169,1,2024-08-28 08:37:22,R_1gN6h1EQOufjQ1q,,,,,42.2309,-88.3379,anonymous,EN,1,5e9f138c34d3e40326507588,2,5,91,86,98,12,10,2,4,2,,2,,39,3,,76,,,,Tax Auto-Prepare
2024-08-28 08:36:12,2024-08-28 08:37:23,0,69.245.29.65,100,71,1,2024-08-28 08:37:23,R_6giOhcJT0y4kyWu,,,,,35.9267,-85.8075,anonymous,EN,1,5f39eb3c94f71318adf97910,2,5,100,100,100,4,0,2,4,2,,3,,35,3,,22,,,,Tax Auto-Prepare
2024-08-28 08:34:31,2024-08-28 08:37:24,0,97.117.107.27,100,173,1,2024-08-28 08:37:25,R_7aLPPRDNohQud6V,,,,,40.5581,-111.9222,anonymous,EN,1,66774c2248a67102128b06dc,2,5,71,72,61,66,65,2,4,2,,3,,47,4,,36,,,,Tax Co-Prepare
